Entity,Time,Value
Lao PDR,2005,27720000.0
Lebanon,2005,2623502612.40255
Liberia,2005,82802111.438061
Libya,2005,1038000000.0
St. Lucia,2005,115484418.136258
Latin America & Caribbean,2005,79254162950.0712
Least developed countries: UN classification,2005,5844349285.2048
Low income,2005,3476759832.62547
Liechtenstein,2005,-266949356.7195
Sri Lanka,2005,272400000.0
Lower middle income,2005,36345121004.3732
Low & middle income,2005,263570913955.882
Lesotho,2005,27438279.6374854
Late-demographic dividend,2005,276025065212.534
Lithuania,2005,1292550783.57242
Luxembourg,2005,4644769480.0
Latvia,2005,809856372.419322
"Macao SAR, China",2005,1775023637.88
Morocco,2005,1670609688.92877
Moldova,2005,190700000.0
Madagascar,2005,85428623.9021933
Maldives,2005,52991121.0580686
"Middle East, North Africa, Afghanistan & Pakistan",2005,67919868311.4561
Mexico,2005,25161667683.0
Marshall Islands,2005,3279622.36154915
Middle income,2005,259829042447.775
North Macedonia,2005,145329601.532
Mali,2005,160281952.808321
Malta,2005,21801420447.3893
Myanmar,2005,234904379.027598
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2005,20693792613.4374
Montenegro,2005,0.0
Mongolia,2005,187620000.0
Mozambique,2005,122413755.58
Mauritania,2005,811869180.0
Mauritius,2005,41776995.7786911
Malawi,2005,139696402.63469
Malaysia,2005,3924786634.73868
North America,2005,167939926940.928
Namibia,2005,389850790.391063
New Caledonia,2005,-6738759.00139891
Niger,2005,49753596.8290224
Nigeria,2005,4982533930.21739
Nicaragua,2005,241100000.0
Netherlands,2005,209888825342.073
Norway,2005,10058759829.6279
Nepal,2005,2451784.70709983
Nauru,2005,0.0
New Zealand,2005,1906665963.75812
OECD members,2005,1187228413226.38
Oman,2005,1538361508.45253
Other small states,2005,29545407086.7343
Pakistan,2005,2201000000.0
Panama,2005,1104400000.0
Peru,2005,2578719365.11
Philippines,2005,1664000000.0
Palau,2005,3971994.26960001
Papua New Guinea,2005,39976364.7337651
Poland,2005,11041000000.0
Pre-demographic dividend,2005,12019139609.8137
Portugal,2005,3367937006.69595
Paraguay,2005,7300000.0
West Bank and Gaza,2005,36242000.0
Pacific island small states,2005,206367093.82613
Post-demographic dividend,2005,1159556172521.77
French Polynesia,2005,7818937.09019394
Qatar,2005,2500000000.0
Romania,2005,6498650462.86646
Russian Federation,2005,15508050000.0
Rwanda,2005,7960000.0
South Asia,2005,8416782983.25473
Saudi Arabia,2005,4385456396.44642
Sudan,2005,1561689996.89435
Senegal,2005,167944230.519191
Singapore,2005,19316058814.0753
Solomon Islands,2005,548149.349449344
Sierra Leone,2005,90731669.7377148
El Salvador,2005,511140000.0
"Somalia, Fed. Rep.",2005,24000000.0
Serbia,2005,0.0
Sub-Saharan Africa (excluding high income),2005,19141429988.4589
South Sudan,2005,0.0
Sub-Saharan Africa,2005,19612010517.9409
Small states,2005,32310512768.1684
Sao Tome and Principe,2005,15664000.0
Suriname,2005,28000000.0
Slovak Republic,2005,3923508331.49578
Slovenia,2005,970800000.0
Sweden,2005,20782686615.8206
Eswatini,2005,-45850344.677386
Sint Maarten (Dutch part),2005,0.0
Seychelles,2005,80729739.0909091
Syrian Arab Republic,2005,500000000.0
Turks and Caicos Islands,2005,0.0
Chad,2005,-99342520.0
East Asia & Pacific (IDA & IBRD countries),2005,129280050932.954
Europe & Central Asia (IDA & IBRD countries),2005,66958728147.1205
Togo,2005,96003598.2087157
Thailand,2005,8215637195.30001
Tajikistan,2005,54479300.0
Turkmenistan,2005,418200000.0
Latin America & the Caribbean (IDA & IBRD countries),2005,76534701255.9394
Timor-Leste,2005,908000.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2005,20657550613.4374
Tonga,2005,6005489.53244256
South Asia (IDA & IBRD),2005,8416782983.25473
Sub-Saharan Africa (IDA & IBRD countries),2005,19612010517.9409
Trinidad and Tobago,2005,939700000.0
Tunisia,2005,712714847.262545
Turkiye,2005,10031000000.0
Tuvalu,2005,-11417.1946991411
Tanzania,2005,935520591.71
Uganda,2005,379808340.667061
Ukraine,2005,7808000000.0
Upper middle income,2005,223912620253.792
Uruguay,2005,826626704.297552
United States,2005,142344000000.0
Uzbekistan,2005,213491019.599999
St. Vincent and the Grenadines,2005,39910587.0405329
"Venezuela, RB",2005,2450000000.0
British Virgin Islands,2005,-7142639000.0
Viet Nam,2005,1954000000.0
Vanuatu,2005,13251642.4085469
World,2005,1554656995349.59
Samoa,2005,3763664.37138603
Kosovo,2005,133876754.508646
"Yemen, Rep.",2005,-302056736.757507
South Africa,2005,6522098178.1805
Zambia,2005,356940000.0
Zimbabwe,2005,102800000.0
Aruba,2006,220316139.723839
Africa Eastern and Southern,2006,7234542923.52867
Afghanistan,2006,238000000.0
Africa Western and Central,2006,9202356523.61659
Angola,2006,-37714860.0
Albania,2006,325138316.803696
Arab World,2006,57164037967.5618
United Arab Emirates,2006,12805990470.0
Argentina,2006,5537347786.19331
Armenia,2006,466531991.901723
Antigua and Barbuda,2006,288731522.142357
Australia,2006,30551100656.5982
Austria,2006,10500457158.3387
Azerbaijan,2006,4485966000.0
Burundi,2006,31593.7781888498
Belgium,2006,58821552824.3717
Benin,2006,-12363482.3642043
Burkina Faso,2006,83849256.0712147
Bangladesh,2006,456523167.703824
Bulgaria,2006,7874476255.43262
Bahrain,2006,2914659868.30074
"Bahamas, The",2006,706380000.0
Bosnia and Herzegovina,2006,845962876.359591
Belarus,2006,357100000.0
Belize,2006,108828544.570357
Bermuda,2006,-88170000.0
Bolivia,2006,280763457.0
Brazil,2006,19418085598.0793
Barbados,2006,342267498.215
Brunei Darussalam,2006,87839128.3133848
Bhutan,2006,6122702.14271106
Botswana,2006,486913109.102447
Central African Republic,2006,34670000.0
Canada,2006,64302303096.8667
Central Europe and the Baltics,2006,81628100565.9901
Switzerland,2006,53760772986.3033
Chile,2006,4755333483.36661
China,2006,124082035618.505
Cote d'Ivoire,2006,350964618.559396
Cameroon,2006,59122291.3428058
"Congo, Dem. Rep.",2006,256100000.0
"Congo, Rep.",2006,1489015781.25323
Colombia,2006,6750625311.15878
Comoros,2006,778420.21387879
Cabo Verde,2006,131539968.034583
Costa Rica,2006,1801002598.41588
Caribbean small states,2006,2906214384.45215
Curacao,2006,0.0
Cayman Islands,2006,24820937000.0
Cyprus,2006,1871897927.22827
Czechia,2006,7132002407.70598
Germany,2006,87444159239.0628
Djibouti,2006,108287709.387185
Dominica,2006,26177000.0428498
Denmark,2006,2385249288.38418
Dominican Republic,2006,1528700000.0
Algeria,2006,1841000000.00007
East Asia & Pacific (excluding high income),2006,152747752249.904
Early-demographic dividend,2006,142253894261.538
East Asia & Pacific,2006,288249341851.28
Europe & Central Asia (excluding high income),2006,43567230673.672
Europe & Central Asia,2006,1288265094852.06
Ecuador,2006,271428852.53
"Egypt, Arab Rep.",2006,10042800000.0
Euro area,2006,823785650416.131
Eritrea,2006,15375610.0
Spain,2006,35455663078.3571
Estonia,2006,1758167635.56107
Ethiopia,2006,545257102.178303
European Union,2006,914388369612.781
Fragile and conflict affected situations,2006,23113929288.1391
Finland,2006,4639183791.01375
Fiji,2006,583975309.323135
France,2006,78957053786.1349
"Micronesia, Fed. Sts.",2006,0.0
Gabon,2006,267805000.0
United Kingdom,2006,203636431868.244
Georgia,2006,1171394522.25
Ghana,2006,636010000.0
Guinea,2006,125000000.0
"Gambia, The",2006,82208102.5877649
Guinea-Bissau,2006,17887123.5620828
Equatorial Guinea,2006,469506010.0
Greece,2006,5411403362.23117
Grenada,2006,102721704.256898
Guatemala,2006,635300000.0
Guyana,2006,102400000.0
High income,2006,1859864302714.21
"Hong Kong SAR, China",2006,44901793968.8763
Honduras,2006,717591908.177829
Heavily indebted poor countries (HIPC),2006,10333820168.4609
Croatia,2006,3346611893.3292
Haiti,2006,160600000.0
Hungary,2006,18678720024.6861
IBRD only,2006,295474015622.503
IDA & IBRD total,2006,425936821079.601
IDA total,2006,25807360298.524
IDA blend,2006,12781077093.8698
Indonesia,2006,4914201435.40071
IDA only,2006,13026283204.6542
India,2006,20029119267.1396
Ireland,2006,22070063905.101
"Iran, Islamic Rep.",2006,2317538500.0
Iraq,2006,383000000.0
Iceland,2006,3876554983.10737
Israel,2006,14395500000.0
Italy,2006,56995485107.01
Jamaica,2006,842342788.336148
Jordan,2006,3544005641.74894
Japan,2006,-2396909736.30511
Kazakhstan,2006,7611168450.0
Kenya,2006,50674725.1830694
Kyrgyz Republic,2006,182022902.5
Cambodia,2006,483209382.712787
Kiribati,2006,568432.866937296
St. Kitts and Nevis,2006,100518806.407185
"Korea, Rep.",2006,9161900000.0
Kuwait,2006,121305596.280329
Latin America & Caribbean (excluding high income),2006,62937101839.4362
Lao PDR,2006,187310641.0
Lebanon,2006,2674534372.19901
Liberia,2006,107856671.533941
Libya,2006,2064000000.0
Latin America & Caribbean,2006,113637427156.249
Least developed countries: UN classification,2006,9038552748.50882
Low income,2006,5870563300.99
Liechtenstein,2006,44598433611.9441
Sri Lanka,2006,479700000.0
Lower middle income,2006,65592067614.0579
Low & middle income,2006,321176541309.088
Lesotho,2006,24322286.6909769
Late-demographic dividend,2006,331295834565.551
Lithuania,2006,2259381844.95682
Luxembourg,2006,32219534640.0
Latvia,2006,1705667383.81543
"Macao SAR, China",2006,2916866632.75465
Morocco,2006,2460787164.18439
Moldova,2006,258680000.0
Madagascar,2006,294681941.542683
Maldives,2006,63826812.8939882
"Middle East, North Africa, Afghanistan & Pakistan",2006,101330255267.434
Mexico,2006,22128838519.0
Marshall Islands,2006,1876761.72458854
Middle income,2006,314760720905.92
North Macedonia,2006,427444589.2688
Mali,2006,148327333.705249
Malta,2006,25035392674.1693
Myanmar,2006,275812653.011391
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2006,34985420440.1362
Montenegro,2006,0.0
Mongolia,2006,245460000.0
Mozambique,2006,251141650.249999
Mauritania,2006,154601640.0
Mauritius,2006,106758059.108919
Malawi,2006,35561803.9812517
Malaysia,2006,7690731245.66746
North America,2006,362677133096.867
Namibia,2006,610197796.107759
New Caledonia,2006,749088411.734889
Niger,2006,40310044.1411645
Nigeria,2006,4854353979.09081
Nicaragua,2006,286800000.0
Netherlands,2006,375506013118.292
Norway,2006,11877923790.1756
Nepal,2006,-6647983.90370767
Nauru,2006,0.0
New Zealand,2006,2912645686.56863
OECD members,2006,1611415399264.28
Oman,2006,1596098829.64889
Other small states,2006,33355246770.2801
Pakistan,2006,4273000000.0
Panama,2006,2944300000.0
Peru,2006,3466531061.27321
Philippines,2006,2707414996.79964
Palau,2006,33283255.639
Papua New Guinea,2006,128548222.840092
Poland,2006,21473000000.0
Pre-demographic dividend,2006,13264035830.3832
Portugal,2006,13394502768.4966
Paraguay,2006,187800000.0
West Bank and Gaza,2006,18587960.0
Pacific island small states,2006,740362873.943575
Post-demographic dividend,2006,1615456744085.75
French Polynesia,2006,30649550.5407316
Qatar,2006,3500000000.0
Romania,2006,11006614841.8417
Russian Federation,2006,37594770000.0
Rwanda,2006,30643970.0
South Asia,2006,21028643965.9764
Saudi Arabia,2006,5975887388.89812
Sudan,2006,1841833814.08367
Senegal,2006,289840300.29228
Singapore,2006,39129332046.656
Solomon Islands,2006,44307544.5596453
Sierra Leone,2006,58869143.9072178
El Salvador,2006,241130000.0
"Somalia, Fed. Rep.",2006,96000000.0
Serbia,2006,0.0
Sub-Saharan Africa (excluding high income),2006,15686145957.5705
South Sudan,2006,0.0
Sub-Saharan Africa,2006,16436899447.1453
Small states,2006,37001824028.6758
Sao Tome and Principe,2006,38015839.45735
Suriname,2006,-163400000.0
Slovak Republic,2006,5701436726.94246
Slovenia,2006,692021551.718703
Sweden,2006,22052656378.599
Eswatini,2006,121031132.733166
Sint Maarten (Dutch part),2006,0.0
Seychelles,2006,140555693.466973
Syrian Arab Republic,2006,659000000.0
Turks and Caicos Islands,2006,0.0
Chad,2006,-278414000.0
East Asia & Pacific (IDA & IBRD countries),2006,152781035505.543
Europe & Central Asia (IDA & IBRD countries),2006,124862703664.275
Togo,2006,91396741.8990609
Thailand,2006,8917470351.2
Tajikistan,2006,338627400.0
Turkmenistan,2006,730900000.0
Latin America & the Caribbean (IDA & IBRD countries),2006,75860706016.525
Timor-Leste,2006,8478084.46190102
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2006,34966832480.1362
Tonga,2006,10987468.9682818
South Asia (IDA & IBRD),2006,21028643965.9764
Sub-Saharan Africa (IDA & IBRD countries),2006,16436899447.1453
Trinidad and Tobago,2006,882700000.0
Turkiye,2006,20185000000.0
Tuvalu,2006,-10582.6523719545
Tanzania,2006,403038991.36
Uganda,2006,644262499.946512
Ukraine,2006,5604000000.0
Upper middle income,2006,249798007480.837
Uruguay,2006,1508350268.54176
United States,2006,298463000000.0
Uzbekistan,2006,207156423.36
St. Vincent and the Grenadines,2006,119972299.600058
"Venezuela, RB",2006,198000000.0
British Virgin Islands,2006,12029088000.0
Viet Nam,2006,2400000000.0
Vanuatu,2006,43447011.6286544
World,2006,2191624795637.01
Samoa,2006,21927671.8857047
Kosovo,2006,370137201.228158
"Yemen, Rep.",2006,1120970000.0
South Africa,2006,623291744.34352
Zambia,2006,615789999.999999
Zimbabwe,2006,40000000.0
Aruba,2007,-471005586.592178
Africa Eastern and Southern,2007,16122287676.443
Afghanistan,2007,188690000.0
Africa Western and Central,2007,13030657207.6405
Angola,2007,-893342152.0
Albania,2007,652275603.722802
Arab World,2007,63693369753.3192
United Arab Emirates,2007,14186521440.0
Argentina,2007,6473157762.12915
Armenia,2007,667671562.134495
Antigua and Barbuda,2007,346552078.976619
Australia,2007,44440876036.5147
Azerbaijan,2007,4594234000.0
Burundi,2007,500245.09305907
Belgium,2007,96551634531.2489
Benin,2007,139189943.015455
Burkina Faso,2007,21711800.9008661
Bangladesh,2007,651029738.054822
Bahrain,2007,1756312514.78198
"Bahamas, The",2007,713350000.0
Belarus,2007,1807300000.0
Belize,2007,140373737.268582
Bermuda,2007,617153591.794277
Bolivia,2007,366294241.538303
Brazil,2007,44579492463.6336
Barbados,2007,476404576.96
Brunei Darussalam,2007,257635717.488309
Botswana,2007,494634226.153714
Central African Republic,2007,56750000.0
Central Europe and the Baltics,2007,153392903966.077
Switzerland,2007,48688296542.67
Chile,2007,10545224588.4776
China,2007,156249335203.201
Cote d'Ivoire,2007,443801751.423173
Cameroon,2007,189581294.625153
"Congo, Dem. Rep.",2007,1808000000.0
"Congo, Rep.",2007,1424251935.63471
Colombia,2007,8885764397.56293
Comoros,2007,7691947.28915694
Cabo Verde,2007,191764359.163339
Costa Rica,2007,2241492021.19676
Caribbean small states,2007,3030703256.76332
Curacao,2007,0.0
Cayman Islands,2007,28210535000.0
Cyprus,2007,2294635570.94299
Czechia,2007,13815656003.7032
Germany,2007,50847183837.0148
Djibouti,2007,195351140.270423
Dominica,2007,40388728.6507866
Denmark,2007,11809448518.2128
Dominican Republic,2007,2252900000.0
Algeria,2007,1686736539.70384
East Asia & Pacific (excluding high income),2007,193531537703.722
Early-demographic dividend,2007,176175972598.982
East Asia & Pacific,2007,396046220117.052
Europe & Central Asia (excluding high income),2007,64993840294.8867
Ecuador,2007,193872526.929999
"Egypt, Arab Rep.",2007,11578100000.0
Eritrea,2007,7206500.0
Spain,2007,70291846189.2948
Estonia,2007,3033145919.8766
Ethiopia,2007,222000572.994807
Fragile and conflict affected situations,2007,38916430183.5403
Finland,2007,21980490453.9879
Fiji,2007,464230334.109297
France,2007,83777598395.4499
"Micronesia, Fed. Sts.",2007,0.0
Gabon,2007,654808577.188853
United Kingdom,2007,209514959646.908
Georgia,2007,1892093991.1
Ghana,2007,1383177929.85458
Guinea,2007,385900000.0
"Gambia, The",2007,78094820.9585794
Guinea-Bissau,2007,18770117.49192
Equatorial Guinea,2007,1242731090.0
Greece,2007,1957124444.19442
Grenada,2007,165223965.032908
Guatemala,2007,859200000.0
Guyana,2007,152400000.0
High income,2007,2652217749456.65
"Hong Kong SAR, China",2007,62121011424.0703
Honduras,2007,966926354.327952
Heavily indebted poor countries (HIPC),2007,14873118483.3514
Croatia,2007,4645807617.35417
Haiti,2007,74500000.0
Hungary,2007,70631297038.9164
IBRD only,2007,407794659138.028
IDA & IBRD total,2007,590378483242.882
IDA total,2007,35939070567.9738
IDA blend,2007,16368279899.8999
Indonesia,2007,6928480000.0
IDA only,2007,19570790668.0739
India,2007,25227740886.6819
Ireland,2007,59934755383.4485
"Iran, Islamic Rep.",2007,2017791750.0
Iraq,2007,971800000.0
Israel,2007,8798100000.0
Jamaica,2007,811902426.322257
Jordan,2007,2622144778.84371
Japan,2007,21631204435.6846
Kazakhstan,2007,11972842988.7618
Kenya,2007,729044146.043719
Kyrgyz Republic,2007,207919477.6
Cambodia,2007,867288538.643543
Kiribati,2007,1153044.68975731
St. Kitts and Nevis,2007,125639552.910681
"Korea, Rep.",2007,8826900000.0
Kuwait,2007,111535690.174729
Latin America & Caribbean (excluding high income),2007,104398682524.45
Lao PDR,2007,323520000.0
Lebanon,2007,3375980757.8597
Liberia,2007,131637661.595465
St. Lucia,2007,202997586.419843
Latin America & Caribbean,2007,192673190262.311
Least developed countries: UN classification,2007,12477206835.1631
Low income,2007,8462689740.51207
Liechtenstein,2007,33538242375.2676
Sri Lanka,2007,603000000.0
Lower middle income,2007,82217361311.0099
Low & middle income,2007,443573200403.274
Lesotho,2007,75618842.2948835
Late-demographic dividend,2007,480857551591.644
Lithuania,2007,2601486958.03571
Luxembourg,2007,-29679425810.0
Latvia,2007,2713412662.12
"Macao SAR, China",2007,5314514355.6461
Morocco,2007,2825801376.44064
Moldova,2007,536020000.0
Madagascar,2007,789389724.084497
Maldives,2007,132432080.785582
"Middle East, North Africa, Afghanistan & Pakistan",2007,114086984309.678
Mexico,2007,31020143997.0
Marshall Islands,2007,6987311.9877883
Middle income,2007,434888510089.767
North Macedonia,2007,733466879.0
Mali,2007,206337322.649108
Malta,2007,35591477412.0333
Myanmar,2007,709922015.309805
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2007,39435596502.2251
Montenegro,2007,937357714.730125
Mongolia,2007,372759900.0
Mozambique,2007,416689348.42081
Mauritania,2007,139372820.0
Mauritius,2007,340763853.718088
Malawi,2007,124388649.054177
Malaysia,2007,9071369834.83859
North America,2007,467681638453.798
Namibia,2007,669182903.357665
New Caledonia,2007,417453934.436208
Niger,2007,99073671.9321662
Nigeria,2007,6036021404.8207
Nicaragua,2007,381700000.0
Norway,2007,24806091102.6883
Nepal,2007,5741706.05320872
